Ano,cod_ibge,Municipio,Furto de veículo 2018,Furto outros 2018,Homicídio culposo outros 2018,Homicídio culposo por acidente de trânsito 2018,Latrocínio 2018,Lesão corporal culposa outras 2018,Lesão corporal culposa por acidente de trânsito 2018,Lesão corporal dolosa 2018,Vítimas de homicídio 2018,Tentativa de homicídio 2018,Total de estupro 2018,Total de Roubo 2018,Indice Criminalidade 2018,Classificação 2018
2018,3518800,Guarulhos,2936,10380,4,94,3,47,1198,2424,89,68,380,7215,0.15126442496720127,Muito Baixo
2018,3518859,Guatapara,5,65,0,0,0,0,8,52,0,3,2,10,0.41310808821142647,Médio
2018,3518909,Guzolandia,1,59,0,2,0,0,4,24,0,1,5,4,0.40518174324989376,Médio
2018,3519006,Herculandia,4,47,0,4,0,0,9,26,0,0,1,0,0.1548308669266031,Muito Baixo
2018,3519055,Holambra,7,101,0,0,0,1,38,37,0,0,2,7,0.14930427019153675,Muito Baixo
2018,3519071,Hortolandia,562,1460,1,19,1,10,399,610,23,13,63,1106,0.17705519345050486,Muito Baixo
2018,3519105,Iacanga,5,122,0,0,0,1,5,71,1,0,10,3,0.4422996105716414,Médio
2018,3519204,Iacri,1,35,0,1,0,0,21,30,0,1,1,1,0.23735705244580058,Baixo
2018,3519253,Iaras,1,23,0,0,0,0,2,32,2,4,3,1,0.16213781460251547,Muito Baixo
2018,3519303,Ibate,24,261,0,4,0,0,21,95,3,5,5,51,0.18827595999792535,Muito Baixo
2018,3519402,Ibira,7,125,0,0,0,0,20,65,0,0,4,10,0.3622454572462277,Baixo
2018,3519501,Ibirarema,3,27,0,0,0,0,4,20,2,0,2,7,0.1166751826268813,Muito Baixo
2018,3519600,Ibitinga,58,741,0,7,1,4,208,385,5,4,20,45,0.4599632813323311,Médio
2018,3519709,Ibiuna,117,633,0,12,1,5,120,284,11,9,55,132,0.2548000833646931,Baixo
2018,3519808,Icem,3,58,0,2,0,0,1,36,4,1,3,1,0.26786455528112346,Baixo
2018,3519907,Iepe,2,32,0,0,0,0,4,40,0,0,2,0,0.22873325348666862,Baixo
2018,3520004,Igaracu do Tiete,17,227,0,0,0,0,30,75,1,3,9,18,0.214635783077519,Baixo
2018,3520103,Igarapava,11,285,0,0,0,0,27,69,1,2,7,38,0.18776928329825565,Muito Baixo
2018,3520202,Igarata,7,144,0,6,0,1,6,33,2,0,4,23,0.3327377965095914,Baixo
2018,3520301,Iguape,26,473,0,7,1,0,64,159,2,2,10,42,0.45232808893374954,Médio
2018,3520400,Ilhabela,21,514,0,1,0,0,12,384,2,6,16,31,0.7607629126515869,Alto
2018,3520426,Ilha Comprida,20,514,0,0,0,1,45,99,0,5,13,38,1.0,Muito Alto
2018,3520442,Ilha Solteira,11,412,1,3,0,3,55,90,2,3,13,14,0.33680727614011763,Baixo
2018,3520509,Indaiatuba,123,1759,0,19,0,5,422,708,7,5,83,403,0.16996501607176295,Muito Baixo
2018,3520608,Indiana,1,38,0,4,0,0,16,21,0,0,0,3,0.2798895071867718,Baixo
2018,3520707,Indiapora,3,19,0,2,0,0,4,20,0,0,1,1,0.2653246752408651,Baixo
2018,3520806,Inubia Paulista,1,12,0,1,0,0,5,9,0,0,0,0,0.08944773090117841,Muito Baixo
2018,3520905,Ipaussu,13,95,0,1,0,0,17,90,1,0,4,3,0.35659150166497666,Baixo
2018,3521002,Ipero,15,203,0,0,0,0,28,153,2,8,15,30,0.2236373579925691,Baixo
2018,3521101,Ipeuna,11,94,0,3,0,3,3,22,0,1,2,13,0.35029825856493474,Baixo
2018,3521150,Ipigua,0,49,0,0,0,0,14,16,0,0,1,1,0.15232256052496831,Muito Baixo
2018,3521200,Iporanga,0,34,0,0,0,0,1,9,0,1,5,1,0.12412629789647872,Muito Baixo
2018,3521309,Ipua,10,145,0,0,0,0,3,40,0,2,4,8,0.19549838751646326,Muito Baixo
2018,3521408,Iracemapolis,29,144,0,0,0,1,35,91,1,3,6,18,0.23537461292470235,Baixo
2018,3521507,Irapua,3,79,0,4,0,0,7,50,0,0,4,4,0.47708659369383194,Médio
2018,3521606,Irapuru,0,53,0,0,0,0,15,49,0,0,1,2,0.3470652677750243,Baixo
2018,3521705,Itabera,3,77,0,5,0,0,26,109,1,1,12,6,0.29326737570210043,Baixo
2018,3521804,Itai,7,153,1,5,0,2,36,74,4,1,10,9,0.1597253979822186,Muito Baixo
2018,3521903,Itajobi,9,73,1,4,0,1,19,37,0,0,3,2,0.10744377329535061,Muito Baixo
2018,3522000,Itaju,0,25,0,0,0,0,5,8,2,0,1,0,0.11575587919228045,Muito Baixo
2018,3522109,Itanhaem,194,2402,0,15,0,8,198,448,25,15,65,852,0.501253127551935,Médio
2018,3522158,Itaoca,3,15,0,0,0,0,2,20,0,0,3,0,0.2822521099273787,Baixo
2018,3522208,Itapecerica da Serra,183,710,0,6,2,1,177,393,13,16,41,1076,0.10749067123959331,Muito Baixo
2018,3522307,Itapetininga,146,1395,0,15,0,10,508,564,3,3,55,220,0.24112529788885986,Baixo
2018,3522406,Itapeva,47,768,3,8,0,12,235,327,1,5,43,67,0.23014858675927302,Baixo
2018,3522505,Itapevi,333,956,0,10,1,9,273,466,27,23,109,1044,0.08903597771515233,Muito Baixo
2018,3522604,Itapira,181,732,0,8,0,0,161,305,5,3,20,79,0.3152602886877044,Baixo
2018,3522653,Itapirapua Paulista,1,4,0,0,0,0,2,11,0,0,2,1,0.0447277777646885,Muito Baixo
2018,3522703,Itapolis,18,362,0,1,0,1,67,172,4,1,18,17,0.2617210397792793,Baixo
2018,3522802,Itaporanga,6,86,0,0,0,0,8,26,1,2,1,2,0.07861761007375478,Muito Baixo
2018,3522901,Itapui,18,145,0,0,0,0,17,55,0,1,4,3,0.29501090031405164,Baixo
2018,3523008,Itapura,0,45,0,3,0,0,4,29,1,1,5,1,0.46540062662131526,Médio
2018,3523107,Itaquaquecetuba,702,2356,1,16,2,5,220,800,43,36,126,2865,0.14024335365227103,Muito Baixo
2018,3523206,Itarare,32,440,0,4,0,3,90,298,1,4,23,36,0.39339237646947645,Baixo
2018,3523305,Itariri,4,106,1,10,1,2,13,76,3,1,5,23,0.3102691397211945,Baixo
2018,3523404,Itatiba,135,967,0,13,1,5,354,269,8,4,23,441,0.16455614092829948,Muito Baixo
2018,3523503,Itatinga,2,99,0,5,0,1,36,68,1,0,13,9,0.1780396391863016,Muito Baixo
2018,3523602,Itirapina,3,161,0,5,0,1,26,59,1,0,6,23,0.2613341083391409,Baixo
2018,3523701,Itirapua,5,94,0,3,0,2,6,29,0,0,4,2,0.4549207293769065,Médio
2018,3523800,Itobi,2,54,0,0,0,1,6,37,1,2,7,3,0.24742140046512204,Baixo
2018,3523909,Itu,399,1400,1,30,1,11,230,385,10,7,60,263,0.1916419280235643,Muito Baixo
2018,3524006,Itupeva,45,513,0,8,0,4,144,199,2,7,21,132,0.20363802702850226,Baixo
2018,3524105,Ituverava,20,345,0,2,1,0,45,141,3,3,13,41,0.23333090834232706,Baixo
2018,3524204,Jaborandi,1,19,0,0,0,0,1,24,0,3,3,0,0.13207987332583476,Muito Baixo
2018,3524303,Jaboticabal,92,1076,0,7,0,4,133,272,7,6,20,275,0.3395774746601699,Baixo
2018,3524402,Jacarei,606,1953,1,19,0,7,348,673,37,16,85,854,0.21349844070075297,Baixo
2018,3524501,Jaci,1,34,0,1,0,3,22,13,0,3,3,2,0.0869156087550211,Muito Baixo
2018,3524600,Jacupiranga,12,125,0,7,0,0,40,94,0,2,5,25,0.3406997111625074,Baixo
2018,3524709,Jaguariuna,97,755,0,7,0,5,220,212,3,4,14,116,0.3422639506958962,Baixo
2018,3524808,Jales,45,528,0,1,0,4,341,195,2,1,22,24,0.28281434140543515,Baixo
2018,3524907,Jambeiro,1,74,0,2,0,0,8,19,0,1,6,4,0.26179240070734955,Baixo
2018,3525003,Jandira,168,640,0,4,0,0,145,508,17,7,41,510,0.22727233446985404,Baixo
2018,3525102,Jardinopolis,93,572,0,3,0,2,36,162,2,5,17,103,0.3288492273594163,Baixo
2018,3525201,Jarinu,29,251,0,6,0,4,26,88,4,5,16,63,0.1729995932900177,Muito Baixo
2018,3525300,Jau,132,1186,1,23,1,8,396,395,12,9,27,127,0.2080152929155664,Baixo
2018,3525409,Jeriquara,1,100,0,1,0,0,8,28,0,1,3,3,0.7368318163441923,Alto
2018,3525508,Joanopolis,6,148,0,0,0,0,13,69,2,1,1,10,0.36487032558379257,Baixo
2018,3525607,Joao Ramalho,0,31,0,2,0,0,6,28,0,0,0,0,0.36726497836735106,Baixo
2018,3525706,Jose Bonifacio,36,333,0,4,0,1,126,125,1,5,11,53,0.23900348465228546,Baixo
2018,3525805,Julio Mesquita,2,19,0,1,0,0,0,26,0,0,2,2,0.29332611719314355,Baixo
2018,3525854,Jumirim,1,23,0,0,0,0,10,7,0,1,2,5,0.13194896961115052,Muito Baixo
2018,3525904,Jundiai,651,4694,1,42,1,44,695,946,12,21,96,1219,0.20960998732245956,Baixo
2018,3526001,Junqueiropolis,7,112,0,1,1,5,69,74,1,1,1,6,0.18950407326910454,Muito Baixo
2018,3526100,Juquia,5,206,0,5,0,65,33,50,1,3,10,55,0.3661449256711319,Baixo
2018,3526209,Juquitiba,19,333,0,13,0,1,31,123,1,5,22,116,0.34124412797219195,Baixo
2018,3526308,Lagoinha,2,36,0,0,0,0,0,20,0,1,4,3,0.21331961475145075,Baixo
2018,3526407,Laranjal Paulista,11,226,0,2,0,5,22,36,0,1,9,23,0.11015233879421066,Muito Baixo
2018,3526506,Lavinia,0,46,0,0,0,0,5,26,1,0,4,1,0.10704697962417065,Muito Baixo
2018,3526605,Lavrinhas,1,59,1,0,0,1,12,17,0,2,4,18,0.1579995076371404,Muito Baixo
2018,3526704,Leme,128,1038,0,4,0,1,313,469,15,3,27,273,0.3294781962892509,Baixo
2018,3526803,Lencois Paulista,48,633,1,5,0,5,190,232,2,4,25,51,0.24283633782591654,Baixo
2018,3526902,Limeira,856,3085,1,23,0,5,819,825,6,6,99,879,0.25158368695859995,Baixo
2018,3527009,Lindoia,8,40,0,2,0,0,8,29,1,0,0,4,0.23214771615189114,Baixo
2018,3527108,Lins,136,1273,1,8,0,10,250,312,3,9,24,101,0.4103959881308233,Médio
2018,3527207,Lorena,44,744,0,9,1,2,229,350,29,30,25,312,0.2561321800749537,Baixo
2018,3527256,Lourdes,1,15,0,0,0,0,2,7,1,0,1,1,0.18719057377501955,Muito Baixo
2018,3527306,Louveira,45,285,0,2,0,14,110,139,1,4,3,92,0.16446007100797336,Muito Baixo
2018,3527405,Lucelia,5,121,0,2,0,5,74,97,0,0,5,4,0.25294957046174177,Baixo
2018,3527504,Lucianopolis,0,5,0,2,0,1,2,11,0,1,1,0,0.24312074047058566,Baixo
2018,3527603,Luis Antonio,6,102,0,2,0,0,4,49,0,1,7,5,0.2511603916555517,Baixo
2018,3527702,Luiziania,2,17,0,1,0,0,6,25,0,1,3,0,0.23334154858151748,Baixo
2018,3527801,Lupercio,0,15,0,0,0,1,0,27,1,1,1,1,0.2957258211290235,Baixo
2018,3527900,Lutecia,0,19,0,0,0,0,1,12,0,0,1,2,0.22726763781768716,Baixo
2018,3528007,Macatuba,12,103,0,0,0,0,17,57,2,1,2,15,0.1703617024177896,Muito Baixo
2018,3528106,Macaubal,3,68,0,0,0,6,15,31,0,3,5,2,0.2753024017092673,Baixo
2018,3528205,Macedonia,0,31,0,1,0,2,5,10,0,0,2,0,0.1800676939807882,Muito Baixo
2018,3528304,Magda,0,16,0,1,0,1,6,11,0,0,3,0,0.17532538618317506,Muito Baixo
2018,3528403,Mairinque,23,347,1,10,0,2,48,153,4,2,26,74,0.18870772427379373,Muito Baixo
2018,3528502,Mairipora,156,735,1,7,0,4,100,322,15,9,34,370,0.23391453134044285,Baixo
2018,3528601,Manduri,3,34,0,1,0,0,10,21,0,0,7,2,0.0667350073094087,Muito Baixo
2018,3528700,Maraba Paulista,1,18,0,1,0,0,5,6,0,0,3,0,0.03039847531267756,Muito Baixo
2018,3528809,Maracai,2,72,0,2,0,0,18,46,0,1,2,4,0.17031728530394594,Muito Baixo
2018,3528858,Marapoama,2,15,0,0,0,0,1,7,0,0,0,0,0.08914979688581672,Muito Baixo
2018,3528908,Mariapolis,0,11,0,0,0,1,4,12,0,0,1,0,0.11518520211810569,Muito Baixo
2018,3529005,Marilia,203,2396,4,24,1,28,1287,958,8,22,59,243,0.2883933994726443,Baixo
2018,3529104,Marinopolis,0,4,0,0,0,0,1,7,0,0,1,0,0.1057851451391339,Muito Baixo
2018,3529203,Martinopolis,15,152,0,4,0,0,57,143,0,1,11,7,0.3061318111245584,Baixo
2018,3529302,Matao,60,584,0,10,0,11,85,249,3,2,22,86,0.19097734559098628,Muito Baixo
2018,3529401,Maua,1859,3197,0,9,2,8,329,694,37,33,73,3126,0.15774525408739945,Muito Baixo
2018,3529500,Mendonca,2,69,0,1,0,0,7,36,0,0,5,0,0.42521495742421106,Médio
2018,3529609,Meridiano,2,28,0,0,0,1,16,14,0,1,5,1,0.16792699078355985,Muito Baixo
2018,3529658,Mesopolis,0,17,0,1,0,0,2,8,0,0,1,0,0.275271230188126,Baixo
2018,3529708,Miguelopolis,12,275,1,2,0,3,32,86,3,4,6,32,0.34784885787771785,Baixo
2018,3529807,Mineiros do Tiete,6,64,0,2,0,0,4,54,0,1,2,1,0.23723929183494336,Baixo
2018,3529906,Miracatu,9,273,0,17,1,1,52,93,3,4,12,129,0.42790538058322386,Médio
2018,3530003,Mira Estrela,0,24,0,1,0,0,2,10,1,0,2,1,0.2029773379948827,Baixo
2018,3530102,Mirandopolis,6,172,0,2,0,0,47,105,0,1,6,9,0.18503022784469406,Muito Baixo
2018,3530201,Mirante do Paranapanema,5,175,0,2,0,0,27,87,1,1,7,2,0.34143415857296083,Baixo
2018,3530300,Mirassol,25,474,0,6,1,2,298,172,2,2,18,42,0.1721269553132632,Muito Baixo
2018,3530409,Mirassolandia,0,65,0,0,0,1,8,31,0,0,6,1,0.4731901067040595,Médio
2018,3530508,Mococa,55,601,0,8,0,1,86,281,0,1,27,53,0.26138293271381763,Baixo
2018,3530607,Mogi das Cruzes,597,3091,0,47,2,31,443,707,25,34,116,1075,0.11230495368778716,Muito Baixo
2018,3530706,Mogi Guacu,537,1541,0,17,2,6,540,505,12,16,32,587,0.28733690770970677,Baixo
2018,3530805,Mogi Mirim,305,913,0,13,0,4,367,309,5,8,18,317,0.2790296717295097,Baixo
2018,3530904,Mombuca,5,35,0,0,0,0,3,14,0,1,1,0,0.26363720803865326,Baixo
2018,3531001,Moncoes,0,21,0,0,0,0,10,13,0,0,0,0,0.38162387415851606,Baixo
2018,3531100,Mongagua,239,1591,0,4,0,8,100,286,8,14,33,678,0.6499973886383352,Alto
2018,3531209,Monte Alegre do Sul,0,51,0,1,0,0,3,17,0,0,4,5,0.09881449387849289,Muito Baixo
2018,3531308,Monte Alto,58,447,0,5,0,1,66,204,2,5,9,72,0.2830569727138741,Baixo
2018,3531407,Monte Aprazivel,19,210,0,2,0,1,78,85,1,2,9,12,0.25336603615303194,Baixo
2018,3531506,Monte Azul Paulista,11,220,1,1,0,1,45,91,0,0,6,14,0.34490615894472115,Baixo
2018,3531605,Monte Castelo,0,19,0,1,0,0,5,20,0,0,3,0,0.22492998756014532,Baixo
2018,3531704,Monteiro Lobato,1,36,0,0,0,0,5,11,1,0,1,4,0.16242398547251083,Muito Baixo
2018,3531803,Monte Mor,72,402,1,9,0,1,106,206,6,1,29,150,0.20176583310052607,Baixo
2018,3531902,Morro Agudo,14,313,0,4,0,1,23,78,8,8,16,31,0.21439318114081146,Baixo
2018,3532009,Morungaba,7,103,0,0,0,2,16,41,1,1,1,25,0.18432823730715195,Muito Baixo
2018,3532058,Motuca,2,14,0,1,0,0,2,18,0,0,1,5,0.19007919753188363,Muito Baixo
2018,3532108,Murutinga do Sul,0,23,0,0,0,0,4,17,0,0,0,0,0.20475768747427808,Baixo
2018,3532157,Nantes,0,23,0,0,0,0,1,12,0,0,1,0,0.2526610890467759,Baixo
2018,3532207,Narandiba,0,51,0,0,0,0,2,42,0,0,3,1,0.4588077592203268,Médio
2018,3532306,Natividade da Serra,7,64,0,1,1,0,5,16,1,3,1,1,0.18717012708939898,Muito Baixo
2018,3532405,Nazare Paulista,12,216,0,3,0,0,7,76,1,3,12,35,0.3211391758064313,Baixo
2018,3532504,Neves Paulista,0,46,0,1,0,1,24,28,0,2,1,1,0.1286808930931793,Muito Baixo
2018,3532603,Nhandeara,4,82,0,1,0,2,32,54,0,2,3,4,0.30726260416719436,Baixo
2018,3532702,Nipoa,5,68,0,0,0,1,10,26,0,1,1,0,0.43114966936551397,Médio
2018,3532801,Nova Alianca,1,43,0,1,0,1,10,17,0,1,6,2,0.14627217748211652,Muito Baixo
2018,3532827,Nova Campina,8,88,0,1,0,0,5,32,1,0,5,3,0.26270091922521427,Baixo
2018,3532843,Nova Canaa Paulista,0,12,0,1,0,0,1,10,0,0,2,0,0.26321352138188253,Baixo
2018,3532868,Nova Castilho,1,14,0,0,0,0,0,4,0,0,2,2,0.2834129625960198,Baixo
2018,3532900,Nova Europa,1,69,0,0,0,0,5,19,0,0,4,8,0.10670941310727361,Muito Baixo
2018,3533007,Nova Granada,7,140,0,7,0,2,30,79,0,4,6,9,0.24493221644642607,Baixo
2018,3533106,Nova Guataporanga,0,11,0,0,0,2,2,14,0,0,1,1,0.34069443768512886,Baixo
2018,3533205,Nova Independencia,0,30,0,1,0,0,1,13,0,0,1,1,0.1803560182199529,Muito Baixo
2018,3533254,Novais,4,26,0,0,0,0,10,20,0,1,1,0,0.22213615853056667,Baixo
2018,3533304,Nova Luzitania,0,14,0,0,0,0,3,9,0,0,0,0,0.10907150169969176,Muito Baixo
2018,3533403,Nova Odessa,104,567,2,4,0,1,236,204,5,4,9,146,0.2510879649880708,Baixo
2018,3533502,Novo Horizonte,26,445,0,4,0,1,137,208,1,7,19,23,0.3720818571072321,Baixo
2018,3533601,Nuporanga,2,125,0,0,0,0,3,34,0,0,2,5,0.4011848175077864,Médio
2018,3533700,Ocaucu,0,24,0,3,0,0,8,14,1,0,3,2,0.1927581321023256,Muito Baixo
2018,3533809,Oleo,0,15,0,0,0,0,3,3,0,2,0,1,0.035427775106084324,Muito Baixo
2018,3533908,Olimpia,50,708,0,4,0,8,105,198,1,3,11,83,0.3064299664574307,Baixo
2018,3534005,Onda Verde,1,56,0,0,0,2,7,19,1,3,1,2,0.3227406530224925,Baixo
2018,3534104,Oriente,0,40,0,3,0,0,5,13,0,0,1,1,0.12936086939758526,Muito Baixo
2018,3534203,Orindiuva,1,42,0,0,0,0,4,17,0,3,0,0,0.14754727285031266,Muito Baixo
2018,3534302,Orlandia,34,287,0,4,0,3,66,122,1,1,10,55,0.185812944995048,Muito Baixo
2018,3534401,Osasco,3173,6088,1,25,12,52,1046,1472,57,54,196,7918,0.19849543265828704,Muito Baixo
2018,3534500,Oscar Bressane,0,18,0,0,0,0,1,5,0,0,0,0,0.09962791676876535,Muito Baixo
2018,3534609,Osvaldo Cruz,3,214,0,1,0,9,106,107,0,2,6,2,0.18547369274076253,Muito Baixo
2018,3534708,Ourinhos,102,1261,1,10,0,9,469,456,5,9,26,88,0.3255600991963517,Baixo
2018,3534757,Ouroeste,1,47,0,3,0,2,28,58,1,2,6,6,0.3043617854869422,Baixo
2018,3534807,Ouro Verde,2,39,0,0,0,1,5,48,0,1,5,0,0.29479359923285636,Baixo
2018,3534906,Pacaembu,0,65,0,0,0,0,18,81,0,1,3,0,0.25368724136629445,Baixo
2018,3535002,Palestina,5,64,0,2,0,0,11,36,0,1,2,1,0.15813311361180912,Muito Baixo
2018,3535101,Palmares Paulista,3,43,0,1,0,1,12,67,1,2,5,3,0.3161662977236605,Baixo
2018,3535200,Palmeira d'Oeste,1,31,0,1,0,2,24,31,0,0,1,2,0.13278718300114167,Muito Baixo
2018,3535309,Palmital,7,129,0,1,0,0,26,41,1,3,10,27,0.09752245600898697,Muito Baixo
2018,3535408,Panorama,17,178,0,1,0,2,51,97,3,2,9,5,0.43418551981121295,Médio
2018,3535507,Paraguacu Paulista,27,482,1,8,0,4,76,166,2,3,14,38,0.2989440730585946,Baixo
2018,3535606,Paraibuna,6,177,0,3,0,0,16,97,1,1,3,20,0.344671610250587,Baixo
2018,3535705,Paraiso,1,18,0,0,1,2,10,19,0,0,3,0,0.12640603941985748,Muito Baixo
2018,3535804,Paranapanema,5,129,0,2,0,1,16,89,0,0,18,6,0.25215172639357025,Baixo
2018,3535903,Paranapua,2,21,0,1,0,0,4,26,0,1,3,2,0.33831849947629566,Baixo
2018,3536000,Parapua,4,63,0,4,0,1,14,41,1,1,5,7,0.21173442863742922,Baixo
2018,3536109,Pardinho,4,69,0,0,0,0,14,29,1,1,5,5,0.28092456943626043,Baixo
2018,3536208,Pariquera-Acu,12,183,0,3,0,0,36,76,0,2,9,27,0.2624104753722234,Baixo
2018,3536257,Parisi,1,18,0,0,0,1,3,9,0,0,0,1,0.19252102282833802,Muito Baixo
2018,3536307,Patrocinio Paulista,14,250,0,3,0,1,10,44,1,0,8,15,0.35283679112424515,Baixo
2018,3536406,Pauliceia,2,53,0,4,0,0,14,24,0,0,3,2,0.20417712117897283,Baixo
2018,3536505,Paulinia,168,962,0,4,2,8,293,416,3,13,29,335,0.28136887416158807,Baixo
2018,3536570,Paulistania,1,7,0,2,0,0,5,2,0,0,2,0,0.06922022303798138,Muito Baixo
2018,3536604,Paulo de Faria,3,55,0,2,0,0,1,38,1,1,1,1,0.2707694665801186,Baixo
2018,3536703,Pederneiras,42,472,0,5,0,1,137,197,3,4,15,39,0.3096525582287456,Baixo
2018,3536802,Pedra Bela,2,61,0,1,0,1,3,11,0,2,2,1,0.1483316880011323,Muito Baixo
2018,3536901,Pedranopolis,0,13,0,1,0,0,0,8,0,0,4,0,0.13744067654060432,Muito Baixo
2018,3537008,Pedregulho,13,193,0,1,0,0,6,82,0,1,2,5,0.3668252255480767,Baixo
2018,3537107,Pedreira,104,268,0,2,1,1,93,152,0,4,10,74,0.2127383313544362,Baixo
2018,3537156,Pedrinhas Paulista,0,19,0,1,0,0,6,14,0,0,0,2,0.27054212078698064,Baixo
2018,3537206,Pedro de Toledo,1,89,0,0,0,0,8,50,0,3,5,9,0.2515872452167917,Baixo
2018,3537305,Penapolis,23,434,1,6,0,12,377,274,3,2,25,20,0.2528135187429543,Baixo
2018,3537404,Pereira Barreto,13,165,0,3,0,1,94,101,1,1,9,15,0.22242533789436314,Baixo
2018,3537503,Pereiras,6,35,0,1,0,0,10,23,0,0,3,3,0.11504444898416145,Muito Baixo
2018,3537602,Peruibe,131,1376,0,7,1,9,85,334,7,19,35,481,0.5152075741778037,Médio
2018,3537701,Piacatu,1,19,0,1,0,0,9,22,0,1,3,0,0.16468301559694776,Muito Baixo
2018,3537800,Piedade,39,486,0,8,0,0,60,126,2,5,14,47,0.17256603268151355,Muito Baixo
2018,3537909,Pilar do Sul,25,228,0,7,0,1,23,69,0,2,11,30,0.17891545422314709,Muito Baixo
2018,3538006,Pindamonhangaba,174,1198,0,14,1,16,258,267,18,21,35,563,0.11487734213241838,Muito Baixo
2018,3538105,Pindorama,11,136,0,8,0,0,25,60,1,1,3,9,0.2883208006833148,Baixo
2018,3538204,Pinhalzinho,7,97,0,4,0,0,12,40,0,1,0,5,0.1588303025416734,Muito Baixo
